,Country,Year,AverageTemperature,AverageTemperatureUncertainty,Continent,ISO 3166-1 alpha-3,EmissionsTotal,Coal,Oil,Gas,Cement,Flaring,Other,Per Capita
8386,Liberia,1990,25.881583333333335,0.29291666666666666,Africa,LBR,0.467124,0.0,0.447008,0.0,0.020116,0.0,,0.211394
8387,Libya,1990,23.101,0.49383333333333335,Africa,LBY,36.513782,0.014655,18.90435,9.272657,1.108425,7.213695,,8.617873
8388,Liechtenstein,1990,5.91725,0.43133333333333335,Europe,LIE,0.198971,9.6e-05,0.173286,0.025588,0.0,0.0,0.0,6.917116
8389,Lithuania,1990,7.978416666666665,0.22216666666666665,Europe,LTU,35.767734,3.187051,19.82351,10.583082,1.668073,0.023885,0.482133,9.447749
8390,Luxembourg,1990,10.590916666666667,0.24883333333333335,Europe,LUX,11.823353,6.30235,3.885955,1.035803,0.539358,2.6e-05,0.059861,31.01069
8391,Macau,1990,23.046666666666667,0.31775000000000003,Asia,MAC,1.033248,0.0,1.033248,0.0,,0.0,,2.950224
8392,Macedonia,1990,11.29775,0.35125,Europe,MKD,14.184423,8.426342,5.449047,0.0,0.287831,0.021203,,6.938951
8393,Madagascar,1990,23.124166666666667,0.32183333333333336,Africa,MDG,0.92964,0.032976,0.872032,0.0,0.024632,0.0,,0.078234
8394,Malawi,1990,22.28025,0.5256666666666666,Africa,MWI,0.732901,0.173065,0.519194,0.0,0.040642,0.0,,0.076827
8395,Malaysia,1990,26.418916666666664,0.21708333333333332,Asia,MYS,54.269364,5.411728,35.713008,6.837024,3.2445,3.063104,,3.098087
8396,Mali,1990,29.321083333333334,0.4030833333333333,Africa,MLI,0.422243,0.0,0.414032,0.0,0.008211,0.0,,0.047204
8397,Malta,1990,19.56175,0.3259166666666667,Europe,MLT,2.394194,0.709556,1.683146,5.6e-05,0.0,0.0,0.001436,6.5524
8398,Martinique,1990,26.629833333333334,0.28991666666666666,North America,MTQ,1.716786,0.0,1.716786,0.0,0.0,0.0,,4.587014
8399,Mauritania,1990,28.536416666666668,0.55825,Africa,MRT,0.853712,0.014656,0.839056,0.0,0.0,0.0,,0.425574
8400,Mauritius,1990,23.840666666666667,0.32966666666666666,Africa,MUS,1.461936,0.197856,1.26408,0.0,0.0,0.0,,1.340869
8401,Mayotte,1990,26.775333333333336,0.3701666666666667,Africa,MYT,0.066997,0.0,0.066997,0.0,0.0,0.0,,0.723044
8402,Mexico,1990,20.960833333333333,0.21025000000000002,North America,MEX,317.042355,15.894616,235.641894,52.923428,10.73574,1.846677,,3.879597
8403,Moldova,1990,10.875583333333333,0.2813333333333333,Europe,MDA,36.534306,7.448794,19.499246,8.446105,0.971697,0.168464,,8.154617
8404,Mongolia,1990,0.6622500000000002,0.2748333333333333,Asia,MNG,9.791058,7.306016,2.355952,0.0,0.12909,0.0,,4.529892
8405,Montenegro,1990,11.242583333333334,0.3411666666666667,Europe,MNE,1.91534,1.367655,0.544259,0.0,0.0,0.003427,,3.08209
8406,Montserrat,1990,26.882333333333335,0.27375,North America,MSR,0.029312,0.0,0.029312,0.0,0.0,0.0,,2.712818
8407,Morocco,1990,18.697666666666667,0.32525,Africa,MAR,22.297998,4.220928,16.125264,0.10992,1.841886,0.0,,0.907499
8408,Mozambique,1990,24.200666666666667,0.29158333333333336,Africa,MOZ,0.988736,0.153888,0.802416,0.0,0.032432,0.0,,0.074322
8409,Namibia,1990,21.33683333333333,0.5491666666666667,Africa,NAM,0.0,,,,0.0,,,0.0
8410,Nepal,1990,15.272333333333334,0.44375000000000003,Asia,NPL,0.721436,0.179536,0.498304,0.0,0.043596,0.0,,0.036777
8411,Netherlands,1990,11.000333333333332,0.24,Europe,NLD,161.806917,34.193213,52.012336,73.122423,0.4158,0.885069,1.178075,10.827154
8412,New Caledonia,1990,23.41291666666667,0.37200000000000005,Oceania,NCL,1.576355,0.436016,1.113856,0.0,0.026483,0.0,,8.892699
8413,New Zealand,1990,11.269333333333334,0.32116666666666666,Oceania,NZL,25.502507,4.653308,12.390564,7.139258,0.448748,0.459728,0.410901,7.506502
8414,Nicaragua,1990,26.55475,0.3615833333333333,North America,NIC,2.043946,0.0,1.949248,0.0,0.094698,0.0,,0.483452
8415,Niger,1990,28.048083333333334,0.5415833333333333,Africa,NER,0.601779,0.223504,0.370064,0.0,0.008211,0.0,,0.071892
8416,Nigeria,1990,27.36616666666667,0.39241666666666664,Africa,NGA,38.857279,0.16488,29.777328,7.478224,1.436847,0.0,,0.408104
8417,Niue,1990,25.658416666666668,0.4414166666666666,Oceania,NIU,0.007328,0.0,0.007328,0.0,0.0,0.0,,2.893012
8418,North Korea,1990,8.179083333333333,0.2753333333333334,Asia,PRK,118.378919,107.77656,8.104768,0.0,2.497591,0.0,,5.691425
8419,Norway,1990,2.0665,0.29058333333333336,Europe,NOR,35.097,3.6886,20.3444,7.503,0.634,1.911,1.016,8.27472
8420,Oman,1990,27.4445,0.4686666666666666,Asia,OMN,11.222441,0.0,5.232192,4.202608,0.417305,1.370336,,6.219059
8421,Pakistan,1990,21.376416666666668,0.3226666666666667,Asia,PAK,67.827369,8.530249,33.127999,23.117415,3.051706,0.0,,0.587687
8422,Palau,1990,27.676916666666667,0.5555833333333333,Oceania,PLW,0.0,,,,,,,0.0
8423,Panama,1990,26.92533333333333,0.3235,North America,PAN,2.631999,0.0916,2.410912,0.0,0.129487,0.0,,1.074299
8424,Papua New Guinea,1990,24.93675,0.27858333333333335,Oceania,PNG,2.154432,0.003658,2.000805,0.149969,0.0,0.0,,0.557425
8425,Paraguay,1990,23.599416666666666,0.33158333333333334,South America,PRY,2.13564,0.0,1.993216,0.0,0.142424,0.0,,0.526124
8426,Peru,1990,20.233083333333333,0.30933333333333335,South America,PER,21.400795,0.542272,18.144128,1.308048,1.025291,0.381056,,0.967963
8427,Philippines,1990,26.932333333333332,0.22975,Asia,PHL,41.3495,3.605376,34.95456,0.0,2.789564,0.0,,0.671706
8428,Poland,1990,9.231666666666667,0.2525,Europe,POL,376.813577,302.28435,40.381515,18.721663,5.453461,4.235478,5.737109,9.899408
8429,Portugal,1990,15.742750000000001,0.2841666666666667,Europe,PRT,45.325085,10.993122,29.553679,1.008722,3.176374,0.056586,0.536602,4.529181
8430,Puerto Rico,1990,25.93975,0.24458333333333335,North America,PRI,0.0,,,,,,,0.0
8431,Qatar,1990,27.320333333333334,0.4788333333333334,Asia,QAT,11.411196,0.0,2.39992,8.899856,0.11142,0.0,,25.836184
8432,Reunion,1990,23.54225,0.46075,Africa,REU,1.260372,0.0,1.260372,0.0,0.0,0.0,,1.912576
8433,Romania,1990,10.226,0.26875,Europe,ROU,173.46387,51.628329,43.882393,70.634714,4.445297,1.168364,1.704772,7.595993
8434,Russia,1990,-4.022916666666666,0.22799999999999998,Europe,RUS,2534.86506,753.267502,888.018985,787.971744,34.609276,33.221968,37.775584,17.126807
8435,Rwanda,1990,19.545833333333334,0.48033333333333333,Africa,RWA,0.523865,0.0,0.498304,0.0,0.025561,0.0,,0.071567
8436,Saint Kitts And Nevis,1990,26.348916666666668,0.24091666666666667,North America,KNA,0.106256,0.0,0.106256,0.0,0.0,0.0,,2.614824
8437,Saint Lucia,1990,27.142750000000003,0.25183333333333335,North America,LCA,0.179536,0.0,0.179536,0.0,0.0,0.0,,1.261664
8438,Saint Pierre And Miquelon,1990,4.4013333333333335,0.32508333333333334,North America,SPM,0.0916,0.0,0.0916,0.0,0.0,0.0,,14.484503
8439,Saint Vincent And The Grenadines,1990,27.28333333333333,0.248,North America,VCT,0.080608,0.0,0.080608,0.0,0.0,0.0,,0.716598
8440,Samoa,1990,26.858583333333332,0.29025,Oceania,WSM,0.087936,0.0,0.087936,0.0,0.0,0.0,,0.52285
8441,Sao Tome And Principe,1990,26.136583333333334,0.43191666666666667,Africa,STP,0.047632,0.0,0.047632,0.0,0.0,0.0,,0.395802
8442,Saudi Arabia,1990,26.01875,0.3348333333333333,Asia,SAU,208.496989,0.0,111.400256,90.815904,5.819165,0.461664,,13.027184
8443,Senegal,1990,28.508,0.34775,Africa,SEN,3.138804,0.0,2.934864,0.010992,0.192948,0.0,,0.416508
8444,Serbia,1990,11.196083333333334,0.2764166666666667,Europe,SRB,56.448232,40.45946,9.329435,5.225491,1.34026,0.093586,,7.067046
8445,Seychelles,1990,27.220083333333335,0.63925,Africa,SYC,0.150224,0.0,0.150224,0.0,0.0,0.0,,2.114134
8446,Sierra Leone,1990,26.551416666666668,0.30025,Africa,SLE,0.516624,0.0,0.516624,0.0,0.0,0.0,,0.11944
8447,Singapore,1990,27.13,0.31033333333333335,Asia,SGP,43.535575,0.07695,43.458625,0.0,0.0,0.0,,14.405216
8448,Sint Maarten,1990,27.09875,0.25725000000000003,North America,SXM,0.570497,0.0,0.570497,0.0,0.0,0.0,,20.488295
8449,Slovakia,1990,8.71675,0.3065833333333334,Europe,SVK,61.470187,33.628729,12.81812,12.239404,1.464497,0.024183,1.295254,11.683449
8450,Slovenia,1990,10.726333333333335,0.3385833333333333,Europe,SVN,15.094849,7.127529,5.384762,1.739789,0.470454,0.100819,0.271496,7.600537
8451,Solomon Islands,1990,27.264916666666668,0.5730833333333333,Oceania,SLB,0.14656,0.0,0.14656,0.0,0.0,0.0,,0.452107
8452,Somalia,1990,27.142666666666667,0.6174166666666666,Africa,SOM,0.730901,0.0,0.71448,0.0,0.016421,0.0,,0.104428
8453,South Africa,1990,17.728333333333335,0.23191666666666666,Africa,ZAF,312.930226,265.097728,40.61544,3.44416,3.772898,0.0,,7.847274
8454,South Korea,1990,13.2295,0.22916666666666666,Asia,KOR,250.510837,94.307994,130.9471,6.433053,15.87303,0.0,2.94966,5.677938
8455,Spain,1990,14.762083333333335,0.23491666666666666,Europe,ESP,231.328439,79.876376,122.327018,12.076059,12.279006,1.768993,3.000987,5.948293
8456,Sri Lanka,1990,27.528750000000002,0.4121666666666666,Asia,LKA,3.83082,0.003661,3.664184,0.0,0.162975,0.0,,0.222669
8457,Sudan,1990,27.644083333333338,0.445,Africa,SDN,4.768885,0.0,4.698793,0.0,0.070092,0.0,,0.226111
8458,Suriname,1990,26.677083333333332,0.28291666666666665,South America,SUR,1.737368,0.0,1.714752,0.0,0.022616,0.0,,4.209189
8459,Swaziland,1990,19.2115,0.3745833333333333,Africa,SWZ,0.959968,0.423408,0.53656,0.0,0.0,0.0,,1.12407
8460,Sweden,1990,4.497916666666667,0.27191666666666664,Europe,SWE,57.58009,11.76066,42.020658,1.616644,1.271954,0.336225,0.57395,6.735769
8461,Switzerland,1990,8.255583333333334,0.23208333333333334,Europe,CHE,44.159882,1.466628,35.94588,3.878273,2.580789,0.026342,0.261969,6.579544
8462,Syria,1990,18.543166666666668,0.2781666666666667,Asia,SYR,37.045335,0.0,28.381344,3.13272,1.460567,4.070704,,2.985361
8463,Taiwan,1990,22.47275,0.21208333333333332,Asia,TWN,124.079,41.347693,68.74184,3.405467,9.093,0.0,1.491,6.027298
8464,Tajikistan,1990,5.199333333333334,0.3724166666666667,Asia,TJK,12.054125,1.736236,6.068605,3.889013,0.263712,0.096559,,2.224887
8465,Tanzania,1990,22.714333333333332,0.4871666666666667,Africa,TZA,2.112309,0.010992,1.879632,0.0,0.221685,0.0,,0.080604
8466,Thailand,1990,26.590666666666667,0.23775000000000002,Asia,THA,86.705279,13.59034,55.526562,11.120702,6.467676,0.0,,1.56994
8467,Timor Leste,1990,26.461333333333332,0.5383333333333333,Asia,TLS,0.0,,,,,,,0.0
8468,Togo,1990,27.516833333333334,0.3135,Africa,TGO,0.977644,0.0,0.575248,0.0,0.402396,0.0,,0.252233
8469,Tonga,1990,23.639750000000003,0.3609166666666666,Oceania,TON,0.084272,0.0,0.084272,0.0,0.0,0.0,,0.853586
8470,Trinidad And Tobago,1990,26.6615,0.28691666666666665,North America,TTO,16.981163,0.0,3.55408,10.750176,0.189051,2.487856,,13.407755
8471,Tunisia,1990,20.929,0.31,Africa,TUN,13.126084,0.263882,8.80339,2.499547,1.555599,0.003665,,1.555219
8472,Turkey,1990,12.032499999999999,0.21508333333333332,Asia,TUR,151.664532,70.253618,60.119759,7.647166,10.444545,0.220204,2.97924,2.791844
8473,Turkmenistan,1990,15.926416666666666,0.33058333333333334,Asia,TKM,31.308439,1.41626,12.270889,16.750417,0.607904,0.262968,,8.415618
8474,Turks And Caicas Islands,1990,27.33683333333333,0.40558333333333335,North America,TCA,0.062288,0.0,0.062288,0.0,0.0,0.0,,5.319669
8475,Uganda,1990,23.267083333333336,0.39691666666666664,Africa,UGA,0.760855,0.0,0.75112,0.0,0.009735,0.0,,0.043263
8476,Ukraine,1990,9.400833333333333,0.2334166666666667,Europe,UKR,705.830043,263.167837,205.686945,215.794074,9.400942,3.482547,8.297699,13.681577
8477,United Arab Emirates,1990,28.260083333333338,0.29491666666666666,Asia,ARE,51.703774,0.0,17.62384,30.700656,1.360414,2.018864,,27.21035
8478,United Kingdom,1990,9.674583333333333,0.2324166666666667,Europe,GBR,601.945078,252.689667,217.799809,113.517625,7.295263,6.78708,3.855634,10.521595
8479,United States,1990,9.521583333333334,0.18616666666666667,North America,USA,5122.496248,1815.064425,2179.491846,1023.458015,33.484143,46.106714,24.891105,20.648255
8480,Uruguay,1990,17.70358333333333,0.31616666666666665,South America,URY,3.967289,0.003661,3.737467,0.0,0.226161,0.0,,1.272786
8481,Uzbekistan,1990,13.463083333333332,0.303,Asia,UZB,103.371851,7.0231,29.411588,62.938785,2.58287,1.415508,,5.023147
8482,Venezuela,1990,25.59475,0.3520833333333333,South America,VEN,121.823036,1.216448,68.35192,42.344848,2.365644,7.544176,,6.168074
8483,Vietnam,1990,24.274083333333333,0.28091666666666665,Asia,VNM,21.298647,11.057952,9.116032,0.007328,1.117335,0.0,,0.318305
8484,Yemen,1990,26.640666666666664,0.5889166666666666,Asia,YEM,9.520184,0.0,9.174656,0.0,0.345528,0.0,,0.711783
8485,Zambia,1990,22.219333333333335,0.435,Africa,ZMB,2.407113,0.831728,1.395984,0.0,0.179401,0.0,,0.313165
8486,Zimbabwe,1990,22.13025,0.24875,Africa,ZWE,15.551593,13.417568,1.846656,0.0,0.287369,0.0,,1.537647
8487,Afghanistan,1991,14.370750000000001,0.41100000000000003,Asia,AFG,1.914301,0.249627,1.204085,0.389125,0.045766,0.025697,,0.178155
8488,Albania,1991,12.338833333333334,0.3225,Europe,ALB,4.290226,1.480256,2.227712,0.2748,0.307458,0.0,,1.299249
8489,Algeria,1991,23.011083333333332,0.36108333333333337,Africa,DZA,78.806834,2.689376,26.065696,38.428032,2.969362,8.654368,,3.015502
8490,Andorra,1991,11.565416666666666,0.24325,Europe,AND,0.406704,0.0,0.406704,0.0,0.0,0.0,,7.336725
8491,Angola,1991,22.095416666666665,0.5041666666666667,Africa,AGO,5.064054,0.0,2.281026,1.083762,0.106575,1.592691,,0.414113
8492,Anguilla,1991,27.097333333333335,0.28875,North America,AIA,0.051296,0.0,0.051296,0.0,0.0,0.0,,5.952884
8493,Antigua And Barbuda,1991,26.895666666666667,0.23175,North America,ATG,0.212512,0.0,0.212512,0.0,0.0,0.0,,3.339598
8494,Argentina,1991,15.097583333333333,0.169,South America,ARG,117.505744,2.689376,61.232768,47.28392,2.196,4.10368,,3.549404
8495,Armenia,1991,9.372583333333333,0.27308333333333334,Asia,ARM,7.271964,0.604223,2.800033,3.478421,0.29946,0.089827,,2.010145
8496,Aruba,1991,28.343083333333336,0.30016666666666664,North America,ABW,0.53128,0.0,0.53128,0.0,0.0,0.0,,7.828598
8497,Australia,1991,22.48741666666667,0.14941666666666667,,AUS,279.52851,146.08284,88.245572,32.786243,3.183033,7.001201,2.229622,16.184767
8498,Austria,1991,6.357916666666667,0.2020833333333333,Europe,AUT,65.743938,18.699347,31.406987,12.501283,2.004981,0.111162,1.020179,8.476922
8499,Azerbaijan,1991,11.956000000000001,0.25233333333333335,Asia,AZE,49.957047,0.25107,22.425602,26.635743,0.46689,0.177742,,6.627126
8500,Bahamas,1991,25.926750000000002,0.3829166666666666,North America,BHS,1.99688,0.003671,1.993209,0.0,0.0,0.0,,7.233552
8501,Bahrain,1991,25.811916666666672,0.3830833333333334,Asia,BHR,11.856551,0.0,1.857648,9.936768,0.062135,0.0,,22.144599
8502,Bangladesh,1991,25.135166666666667,0.19449999999999998,Asia,BGD,14.741983,0.340752,5.265168,9.057408,0.078655,0.0,,0.134947
8503,Barbados,1991,26.89316666666667,0.2890833333333333,North America,BRB,1.201999,0.0,1.058896,0.043968,0.099135,0.0,,4.63373
8504,Belarus,1991,6.895416666666666,0.1985,Europe,BLR,104.071656,9.871788,64.549007,25.384271,0.946792,0.006867,3.312932,9.951756
8505,Belgium,1991,9.709166666666667,0.18383333333333332,Europe,BEL,123.362363,40.122108,56.181465,21.616767,2.880464,0.083542,2.478016,12.352208
8506,Belize,1991,25.863333333333333,0.31916666666666665,North America,BLZ,0.406704,0.0,0.406704,0.0,0.0,0.0,,2.181163
8507,Benin,1991,27.380916666666668,0.282,Africa,BEN,0.61965,0.0,0.545936,0.0,0.073714,0.0,,0.117069
8508,Bhutan,1991,11.994666666666667,0.268,Asia,BTN,0.175451,0.047632,0.080608,0.0,0.047211,0.0,,0.30905
8509,Bolivia,1991,21.75408333333333,0.25675,South America,BOL,10.495215,0.0,3.282944,1.505904,0.265327,5.44104,,1.448637
8510,"Bonaire, Saint Eustatius And Saba",1991,27.52416666666667,0.2806666666666667,North America,BES,0.055108,0.0,0.055108,0.0,0.0,0.0,,4.330355
8511,Bosnia And Herzegovina,1991,10.34725,0.29525,Europe,BIH,13.734281,10.05251,2.812737,0.746242,0.100959,0.021832,,3.050445
8512,Botswana,1991,22.05966666666667,0.35391666666666666,Africa,BWA,2.634416,1.718416,0.916,0.0,,0.0,,1.90819
8513,Brazil,1991,25.29216666666667,0.15966666666666665,South America,BRA,229.394,42.466107,156.700232,7.335661,11.776,7.361,3.755,1.496017
8514,British Virgin Islands,1991,26.777583333333336,0.27741666666666664,North America,VGB,0.07328,0.0,0.07328,0.0,0.0,0.0,,4.554382
8515,Bulgaria,1991,10.180666666666665,0.23783333333333334,Europe,BGR,61.516959,31.781796,17.437714,10.142163,1.264765,0.089678,0.800844,7.053354
8516,Burkina Faso,1991,28.459416666666666,0.32008333333333333,Africa,BFA,0.626544,0.0,0.626544,0.0,,0.0,,0.066902
8517,Burundi,1991,20.238333333333333,0.43133333333333335,Africa,BDI,0.23816,0.014656,0.223504,0.0,,0.0,,0.042568
8518,Cambodia,1991,27.20141666666667,0.2569166666666667,Asia,KHM,1.304384,0.0,1.304384,0.0,0.0,0.0,,0.140872
8519,Cameroon,1991,24.733833333333333,0.5241666666666667,Africa,CMR,2.66844,0.003664,2.451216,0.0,0.21356,0.0,,0.226567
8520,Canada,1991,-4.426666666666667,0.20866666666666667,North America,CAN,449.95972,104.170172,200.768222,124.814875,4.770787,12.153899,3.281765,16.060949
8521,Cape Verde,1991,24.631416666666667,0.7104166666666667,Africa,CPV,0.16488,0.0,0.16488,0.0,0.0,0.0,,0.442368
8522,Central African Republic,1991,25.699833333333334,0.7381666666666667,Africa,CAF,0.190528,0.0,0.190528,0.0,0.0,0.0,,0.065743
8523,Chad,1991,27.5535,0.6894166666666667,Africa,TCD,0.38472,0.0,0.38472,0.0,,0.0,,0.06367
8524,Chile,1991,9.725416666666666,0.24683333333333332,South America,CHL,30.949909,8.627703,19.112834,2.198141,0.7731,0.238132,,2.282114
8525,China,1991,7.097166666666666,0.15558333333333332,Asia,CHN,2606.096182,2049.920064,356.027216,30.7776,101.305072,0.0,68.06623,2.226241
8526,Christmas Island,1991,26.272000000000002,0.37833333333333335,Oceania,CXR,0.0,,,,,,,0.0
8527,Colombia,1991,25.341833333333337,0.23516666666666666,South America,COL,56.65408,12.413632,31.997712,8.694672,2.72,0.828064,,1.702723
8528,Comoros,1991,26.196833333333334,0.33258333333333334,Africa,COM,0.065952,0.0,0.065952,0.0,0.0,0.0,,0.149119
8529,Congo,1991,24.8215,0.3276666666666667,Africa,COG,1.082796,0.0,1.040576,0.0,0.04222,0.0,,0.441476
8531,Costa Rica,1991,26.289916666666667,0.27116666666666667,North America,CRI,3.287914,0.0,2.98616,0.0,0.301754,0.0,,1.014972
8532,Croatia,1991,11.33325,0.23808333333333334,Europe,HRV,16.987509,1.911127,9.554102,4.082333,0.708425,0.576916,0.154606,3.50654
8533,Cuba,1991,26.165833333333335,0.32316666666666666,North America,CUB,27.170202,0.373728,25.871504,0.069616,0.855354,0.0,,2.535998
8534,Curaçao,1991,27.70175,0.31283333333333335,,CUW,3.816835,0.0,3.816835,0.0,0.0,0.0,,24.621406
8535,Cyprus,1991,19.08275,0.30516666666666664,Asia,CYP,5.142773,0.23174,4.233352,0.001467,0.628941,0.0,0.047273,6.43602
8536,Czech Republic,1991,7.771999999999999,0.20291666666666666,Europe,CZE,148.879301,112.710792,19.794281,12.294275,2.308925,0.398053,1.372975,14.449585
8538,Denmark,1991,-17.827916666666667,0.55325,Europe,DNK,64.200048,32.5699,24.286559,4.917327,1.087816,0.649547,0.6889,12.44591
8539,Djibouti,1991,29.289416666666668,0.7352500000000001,Africa,DJI,0.285792,0.0,0.285792,0.0,,0.0,,0.454706
8540,Dominica,1991,26.544583333333335,0.28041666666666665,North America,DMA,0.058624,0.0,0.058624,0.0,0.0,0.0,,0.847891
8541,Dominican Republic,1991,26.053416666666667,0.47225,North America,DOM,9.538286,0.150282,8.855623,0.0,0.532381,0.0,,1.310492
8542,Ecuador,1991,22.529500000000002,0.2510833333333333,South America,ECU,16.157175,0.0,13.124448,0.600896,1.039511,1.39232,,1.511955
8543,Egypt,1991,23.0885,0.359,Africa,EGY,77.295842,2.696577,51.83949,14.904449,7.855327,0.0,,1.318793
8544,El Salvador,1991,25.64075,0.4668333333333334,North America,SLV,3.154717,0.0,2.861584,0.0,0.293133,0.0,,0.577674
8545,Equatorial Guinea,1991,25.235083333333336,0.4583333333333333,Africa,GNQ,0.065952,0.0,0.065952,0.0,0.0,0.0,,0.136506
8546,Eritrea,1991,27.256833333333333,0.6875,Africa,ERI,0.0,,,,,,,0.0
8547,Estonia,1991,6.258083333333334,0.2530833333333333,Europe,EST,34.138629,22.531384,8.213078,2.760954,0.478963,9.8e-05,0.154152,21.805084
8548,Ethiopia,1991,23.41241666666667,0.5825833333333333,Africa,ETH,2.958472,0.0,2.8396,0.0,0.118872,0.0,,0.059244
8549,Faroe Islands,1991,7.56575,0.316,Europe,FRO,0.655856,0.0,0.655856,0.0,0.0,0.0,,14.011023
8550,Federated States Of Micronesia,1991,27.101333333333333,0.38058333333333333,Oceania,FSM,0.0,,,,,,,0.0
8551,Fiji,1991,25.348,0.26058333333333333,Oceania,FJI,0.655032,0.047632,0.575248,0.0,0.032152,0.0,,0.834614
8552,Finland,1991,2.32825,0.21541666666666667,Europe,FIN,55.18876,21.38824,26.808258,5.38357,0.568881,0.103462,0.93635,11.007253
8553,France,1991,13.1395,0.20316666666666663,Europe,FRA,418.367114,85.819388,246.15814,66.833857,10.247398,4.405189,4.903141,7.385745
8554,French Guiana,1991,26.212416666666666,0.18533333333333335,South America,GUF,0.811731,0.0,0.811731,0.0,0.0,0.0,,6.849649
8555,French Polynesia,1991,26.680333333333333,0.28150000000000003,Oceania,PYF,0.436016,0.0,0.436016,0.0,0.0,0.0,,2.023802
8556,Gabon,1991,24.566833333333335,0.41208333333333336,Africa,GAB,4.521703,0.0,0.875696,0.208848,0.047959,3.3892,,4.476956
8557,Gambia,1991,28.04525,0.363,Africa,GMB,0.197856,0.0,0.197856,0.0,0.0,0.0,,0.182602
8558,Georgia,1991,8.857083333333334,0.3134166666666667,Asia,GEO,15.871695,0.94643,6.035478,8.519667,0.259271,0.11085,,2.982221
8559,Germany,1991,8.523083333333334,0.17758333333333334,Europe,DEU,1013.824095,504.058363,352.174663,130.161891,13.741151,3.619014,10.069013,12.704246
